c1,c2,c3,c4,c5,c6,c7
61999CO0352,Order of the Court (Second Chamber) of 28 June 2001. , Eridania SpA and Others v Council of the European Union. , Appeal - Common organisation of the markets in the sugar sector - Price system - Regionalisation - Classification of Italy - Marketing year 1995/1996 - Action brought by sugar producers - Act of direct and individual concern to them - Provision fixing the derived intervention price for white sugar for all areas in Italy - Inadmissibility. , Case C-352/99 P.
62000CO0345,Order of the Court (Fifth Chamber) of 10 May 2001. , Fédération nationale d'agriculture biologique des régions de France (FNAB); Syndicat européen des transformateurs et disributeurs de produits de l'agriculture biologique (Setrab) and Est Distribution Biogam SARL v Council of the European Union. , Appeal - Regulation (EEC) No 1804/1999 - Prohibition of use of indications suggesting an organic method of production in the labelling and advertising of products not obtained by that production method - Temporary derogation for existing trademarks - Application for annulment - Inadmissible - Appeal manifestly unfounded. , Case C-345/00 P.
61999CO0307,Order of the Court of 2 May 2001. , OGT Fruchthandelsgesellschaft mbH v Hauptzollamt Hamburg-St. Annen. , Reference for a preliminary ruling: Finanzgericht Hamburg - Germany. , Article 104(3) of the Rules of Procedure - Bananas - Common organisation of the market - GATT - Direct effect - First paragraph of Article 234 of the EC Treaty (now; after amendment; first paragraph of Article 307 EC). , Case C-307/99.
61999CO0300,Order of the Court (Fourth Chamber) of 1 February 2001. , Area Cova SA and Others v Council of the European Union. , Appeal - Fisheries - Measures to conserve resources - Community fishing quota for Greenland halibut - Appeal partly manifestly inadmissible and partly manifestly unfounded. , Joined cases C-300/99 P and C-388/99 P.
61999CO0301,Order of the Court (Fourth Chamber) of 1 February 2001. , Area Cova SA and Others v Council of the European Union; Commission of the European Communities. , Appeal - Fisheries - Measures to conserve resources - Quota for catches of Greenland halibut granted to the Community fleet - Appeal in part manifestly inadmissible and in part manifestly unfounded. , Case C-301/99 P.
61998CO0447,Order of the Court (Second Chamber) of 26 October 2000. , Molkerei Großbraunshain GmbH and Bene Nahrungsmittel GmbH v Commission of the European Communities. , Community protection of designations of origin - Commission Regulation registering the designation "Altenburger Ziegenkäse" - Application for annulment - Inadmissibility - Appeal manifestly ill-founded. , Case C-447/98 P.
62000CO0300,Order of the President of the Court of 12 October 2000. , Federación de Cofradías de Pescadores de Guipúzcoa and others v Council of the European Union and Commission of the European Communities. , Appeal - Order of the President of the Court of First Instance in proceedings for interim relief - Anchovy fishing quota - Admissibility. , Case C-300/00 P(R).
61997CO0341,Order of the Court (Fifth Chamber) of 13 September 2000. , Commission of the European Communities v Kingdom of the Netherlands. , Failure to fulfil obligations - Failure to give proper notice - Inadmissibility of the action. , Case C-341/97.
61999CO0514,Order of the Court of 21 June 2000. , French Republic v Commission of the European Communities. , Application for annulment - Manifest inadmissibility. , Case C-514/99.
61998CO0017,Order of the Court of 4 February 2000. , Emesa Sugar (Free Zone) NV v Aruba. , Reference for a preliminary ruling: Arrondissementsrechtbank te 's-Gravenhage - Netherlands. , Procedure - Application for leave to submit observations in response to the Opinion of the Advocate General - Fundamental rights. , Case C-17/98.
61998CO0295,Order of the Court of 11 January 2000. , Italian Republic v Commission of the European Communities. , EAGGF - Clearance of accounts - Belated nature of the action - Inadmissibility. , Case C-295/98.
61999CO0249,Order of the Court (First Chamber) of 18 November 1999. , Pescados Congelados Jogamar SL v Commission of the European Communities. , Appeal - Action for failure to act - Finding of inadmissibility at first instance. , Case C-249/99 P.
61999CO0329,Order of the President of the Court of 18 November 1999. , Pfizer Animal Health SA and Others v Commission of the European Communities and Others. , Appeal - Order of the President of the Court of First Instance in proceedings for interim relief - Serious and irreparable damage - Consideration of damage suffered by interveners. , Case C-329/99 P (R).
61998CO0437,Order of the Court (First Chamber) of 14 October 1999. , Industria del Frio Auxiliar Conservera SA v Commission of the European Communities. , Appeal - Action declared manifestly unfounded - Sanitary policy - Protective Measures - Decision 95/119/EC. , Case C-437/98 P.
61996CO0409(01),Order of the Court (Third Chamber) of 7 September 1999. , Commission of the European Communities v Sveriges Betodlares Centralförening and Sven Åke Henrikson. , Taxation of costs - Expenses necessarily incurred by the parties. , Case C-409/96 P-DEP.
61998CO0364,Order of the President of the Court of 17 December 1998. , Emesa Sugar (Free Zone) NV v Commission of the European Communities. , Appeal - Order of the President of the Court of First Instance in proceedings for interim measures - Urgency - Undeniable urgency - Assessment of evidence. , Case C-364/98 P (R).
61998CO0363,Order of the President of the Court of 17 December 1998. , Emesa Sugar (Free Zone) NV v Commission of the European Communities. , Appeal - Order of the President of the Court of First Instance in proceedings for interim measures - Urgency - Undeniable urgency - Assessment of evidence. , Case C-363/98 P (R).
61998CO0151,Order of the President of the Court of 28 September 1998. , Pharos SA v Commission of the European Communities. , Intervention. , Case C-151/98 P.
61997CO0317(02),Order of the Court (Fourth Chamber) of 9 July 1998. , Smanor SA; Hubert Ségaud and Monique Ségaud v Commission of the European Communities. , Order of the Court of First Instance - Failure to initiate infringement proceedings - Action for a declaration of failure to act and for damages - Appeal - Manifest inadmissibility. , Case C-317/97 P.
61998CO0043,Order of the President of the Court of 15 April 1998. , Camar Srl v Commission of the European Communities and Council of the European Union. , Appeal - Order of the President of the Court of First Instance on an application for interim measures - Urgency - Article 30 of Regulation (EEC) No 404/93. , Case C-43/98 P (R).
61996CO0409,Order of the Court (Third Chamber) of 18 December 1997. , Sveriges Betodlares Centralförening and Sven Åke Henrikson v Commission of the European Communities. , Common agricultural policy - Agricultural conversion rate in the sugar sector - Appeal clearly unfounded. , Case C-409/96 P.
61997CO0180,Order of the Court of 1 October 1997. , Regione Toscana v Commission of the European Communities. , Action for annulment - Manifest lack of jurisdiction of the Court - Referral to the Court of First Instance. , Case C-180/97.
61997CO0110,Order of the President of the Court of 21 March 1997. , Kingdom of the Netherlands v Council of the European Union. , Application for interim measures - System of association of the overseas countries and territories - Safeguard measures - Serious and irreparable harm. , Case C-110/97 R.
61995CO0051,Order of the Court of 5 February 1997. , Unifruit Hellas EPE v Commission of the European Communities. , Appeal - Non-contractual liability - Special surveillance measures concerning imports of apples - Countervailing charge - Applied concurrently - Products in transit to the Community - Principle of the protection of legitimate expectations. , Case C-51/95 P.
61996CO0393,Order of the President of the Court of 29 January 1997. , J. Antonissen v Commission of the European Communities and Council of the European Union. , Appeal - Order of the President of the Court of First Instance on an application for interim measures - Payment by way of advance - Provisional nature. , Case C-393/96 P (R).
61995CO0293,Order of the Court (Fourth Chamber) of 28 November 1996. , Odigitria AAE v Council of the European Union and Commission of the European Communities. , Appeal - Non-contractual liability - EEC/Senegal and EEC/Guinea-Bissau fishery agreements - Boarding of a fishing vessel - Community licence. , Case C-293/95 P.
61996CO0180,Order of the Court of 12 July 1996. , United Kingdom of Great Britain and Northern Ireland v Commission of the European Communities. , Application for interim relief - Agriculture - Animal health - Emergency measures against bovine spongiform encephalopathy. , Case C-180/96 R.
61995CO0010,Order of the Court (Second Chamber) of 23 November 1995. , Asociación Española de Empresas de la Carne (Asocarne) v Council of the European Union. , Agriculture - Financing of health inspections and controls of fresh meat and poultrymeat - Action for annulment of a directive - Natural or legal persons - Acts concerning them directly and individually - Appeal clearly unfounded. , Case C-10/95 P.
61994CO0199,Order of the Court (Sixth Chamber) of 26 October 1995. , Pesquería Vasco-Montañesa SA (Pevasa) and Compañia Internacional de Pesca y Derivados SA (Inpesca) v Commission of the European Communities. , Fisheries - Community financial aid for the construction of fishing vessels - Action for annulment - Time-limits - Action for damages - Admissibility - Appeal manifestly unfounded. , Joined cases C-199/94 P and C-200/94 P.
61995CO0012,Order of the President of the Court of 7 March 1995. , Transacciones Marítimas SA (TRAMASA); Makuspesca SA and Recursos Marinos SA v Commission of the European Communities. , Appeal - Order of the President of the Court of First Instance made in a procedure for interim relief. , Case C-12/95 P.
